blue_id;blue_name;component_id;component_qty;component_volume;component_name;component_code;component_tier;component_size;component_type;matres_id;matres_qty;matres_code;matres_name;matres_type;matres_group;matres_color;matres_volume;ref_output_min;ref_output_max;ref_input_matres_id;ref_input_matres_qty;ref_duration;ref_credits;matres_input_code;matres_input_name;matres_input_type;matres_input_group;matres_input_color;matres_input_volume;min_duration;min_extraction;min_credits;planet_names
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;97;35;SmCO2;Solid CO2;Material;Side;#999999;1;1;2;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;57;60;IRm57;Iron;Material;Metal;#85a1bb;4;4;5;125;10;15000;400;IOo22;Iron ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-11, GAEA-21, HEBO-12, HEBO-18, NEX-3, NYX-1
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;57;60;IRm57;Iron;Material;Metal;#85a1bb;4;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;39;25;POm39;Polymers;Material;Oil;#742222;3;4;5;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;39;25;POm39;Polymers;Material;Oil;#742222;3;2;3;107;10;36000;850;POo4;Polypropylene oil;Ore;Oil;#742222;14;24000;10;440;NEX-3
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;38;28;PAm38;Paraffins;Material;Oil;#742222;5;4;5;104;10;18000;500;POo1;Paraffin oil;Ore;Oil;#742222;14;14400;10;160;HOM-11, GAEA-21, MEB-2, NYX-1
9;T-250 FE;57;0;341;Reticular Radiator;com22;1;;structures;38;28;PAm38;Paraffins;Material;Oil;#742222;5;2;3;106;10;36000;800;AOo3;Alkali oil;Ore;Oil;#742222;18;24000;10;440;NEX-3
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;16;6;HA16;Harp crystals;Mineral;Crystal;#6d2c99;9;;;;;;;;;;;;;16800;1;600;GAEA-22, CETO-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;38;20;PAm38;Paraffins;Material;Oil;#742222;5;4;5;104;10;18000;500;POo1;Paraffin oil;Ore;Oil;#742222;14;14400;10;160;HOM-11, GAEA-21, MEB-2, NYX-1
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;38;20;PAm38;Paraffins;Material;Oil;#742222;5;2;3;106;10;36000;800;AOo3;Alkali oil;Ore;Oil;#742222;18;24000;10;440;NEX-3
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;48;45;OXm48;Oxygen;Material;Gas;#a89a73;4;4;5;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;48;45;OXm48;Oxygen;Material;Gas;#a89a73;4;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;61;55;ZIm61;Zinc;Material;Metal;#85a1bb;5;2;3;129;10;43200;900;ZOo26;Zinc ore;Ore;Metal;#85a1bb;16;25200;10;300;TIHO-1, CETO-2, MEB-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;114;10;16800;300;HGo11;Hydrogen gas;Ore;Gas;#a89a73;10;12000;10;200;GAEA-22, HEBO-12, HEBO-18, NYX-1
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
9;T-250 FE;58;0;457;Cybernetic Radiator;com23;2;;structures;97;39;SmCO2;Solid CO2;Material;Side;#999999;1;1;2;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;39;12;POm39;Polymers;Material;Oil;#742222;3;4;5;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;39;12;POm39;Polymers;Material;Oil;#742222;3;2;3;107;10;36000;850;POo4;Polypropylene oil;Ore;Oil;#742222;14;24000;10;440;NEX-3
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;48;12;OXm48;Oxygen;Material;Gas;#a89a73;4;4;5;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;48;12;OXm48;Oxygen;Material;Gas;#a89a73;4;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;57;8;IRm57;Iron;Material;Metal;#85a1bb;4;4;5;125;10;15000;400;IOo22;Iron ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-11, GAEA-21, HEBO-12, HEBO-18, NEX-3, NYX-1
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;57;8;IRm57;Iron;Material;Metal;#85a1bb;4;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;98;10;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;80;10;3000;150;LOo48;Lumber organic;Ore;Nature resource;#659c4d;3;14400;100;250;HOM-14
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;98;10;LmCO2;Liquid CO2;Material;Side;#999999;1;1;2;106;10;36000;800;AOo3;Alkali oil;Ore;Oil;#742222;18;24000;10;440;NEX-3
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;98;10;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;98;10;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;125;10;15000;400;IOo22;Iron ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-11, GAEA-21, HEBO-12, HEBO-18, NEX-3, NYX-1
9;T-250 FE;88;0;104;Tracing Resistor;com53;2;;electronics;98;10;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;128;10;13800;420;AOo25;Aluminum ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HEBO-12, NEX-3
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;154;5;WAm83;Water;Material;Nature resource;#659c4d;24;1;2;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;62;6;NIm62;Nickel;Material;Metal;#85a1bb;5;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;96;12;RmCO2;Regular CO2;Material;Side;#999999;1;1;1;104;10;18000;500;POo1;Paraffin oil;Ore;Oil;#742222;14;14400;10;160;HOM-11, GAEA-21, MEB-2, NYX-1
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;96;12;RmCO2;Regular CO2;Material;Side;#999999;1;1;2;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;96;12;RmCO2;Regular CO2;Material;Side;#999999;1;1;1;126;10;18000;380;SOo23;Scandium ore;Ore;Metal;#85a1bb;13;27600;20;200;GAEA-22, HAS-15, HEBO-12, TIHO-1, CETO-2, MEB-2
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;96;12;RmCO2;Regular CO2;Material;Side;#999999;1;1;2;129;10;43200;900;ZOo26;Zinc ore;Ore;Metal;#85a1bb;16;25200;10;300;TIHO-1, CETO-2, MEB-2
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;50;8;KRm50;Krypton;Material;Gas;#a89a73;6;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;47;20;HYm47;Hydrogen;Material;Gas;#a89a73;3;4;5;114;10;16800;300;HGo11;Hydrogen gas;Ore;Gas;#a89a73;10;12000;10;200;GAEA-22, HEBO-12, HEBO-18, NYX-1
9;T-250 FE;122;0;160;Analogue Life Supporting System;com87;3;;mechanisms;47;20;HYm47;Hydrogen;Material;Gas;#a89a73;3;2;3;116;10;30000;750;NGo13;Nitrogen gas;Ore;Gas;#a89a73;14;26400;10;300;CETO-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;47;16;HYm47;Hydrogen;Material;Gas;#a89a73;3;4;5;114;10;16800;300;HGo11;Hydrogen gas;Ore;Gas;#a89a73;10;12000;10;200;GAEA-22, HEBO-12, HEBO-18, NYX-1
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;47;16;HYm47;Hydrogen;Material;Gas;#a89a73;3;2;3;116;10;30000;750;NGo13;Nitrogen gas;Ore;Gas;#a89a73;14;26400;10;300;CETO-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;114;10;16800;300;HGo11;Hydrogen gas;Ore;Gas;#a89a73;10;12000;10;200;GAEA-22, HEBO-12, HEBO-18, NYX-1
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;97;31;SmCO2;Solid CO2;Material;Side;#999999;1;1;2;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;15;8;KA15;Kariya crystals;Mineral;Crystal;#6d2c99;7;;;;;;;;;;;;;12000;1;500;HOM-11, HEBO-18, CETO-2, MEB-2
9;T-250 FE;69;0;303;Octogenic Accelerator;com34;1;;structures;60;75;ALm60;Aluminum;Material;Metal;#85a1bb;4;4;5;128;10;13800;420;AOo25;Aluminum ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HEBO-12, NEX-3
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;2;12;EM2;Emeralds;Mineral;Gem;#cc41cc;7;;;;;;;;;;;;;19200;1;650;NEX-3, NIX-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;17;8;RE17;Reberite crystals;Mineral;Crystal;#6d2c99;7;;;;;;;;;;;;;12000;1;500;HOM-14, HEBO-12, CETO-2, MEB-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;50;20;KRm50;Krypton;Material;Gas;#a89a73;6;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;62;45;NIm62;Nickel;Material;Metal;#85a1bb;5;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;114;10;16800;300;HGo11;Hydrogen gas;Ore;Gas;#a89a73;10;12000;10;200;GAEA-22, HEBO-12, HEBO-18, NYX-1
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
9;T-250 FE;70;0;364;Crystalline Accelerator;com35;2;;structures;97;27;SmCO2;Solid CO2;Material;Side;#999999;1;1;2;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;57;10;IRm57;Iron;Material;Metal;#85a1bb;4;4;5;125;10;15000;400;IOo22;Iron ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-11, GAEA-21, HEBO-12, HEBO-18, NEX-3, NYX-1
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;57;10;IRm57;Iron;Material;Metal;#85a1bb;4;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;96;11;RmCO2;Regular CO2;Material;Side;#999999;1;1;1;104;10;18000;500;POo1;Paraffin oil;Ore;Oil;#742222;14;14400;10;160;HOM-11, GAEA-21, MEB-2, NYX-1
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;96;11;RmCO2;Regular CO2;Material;Side;#999999;1;1;2;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;96;11;RmCO2;Regular CO2;Material;Side;#999999;1;1;1;126;10;18000;380;SOo23;Scandium ore;Ore;Metal;#85a1bb;13;27600;20;200;GAEA-22, HAS-15, HEBO-12, TIHO-1, CETO-2, MEB-2
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;96;11;RmCO2;Regular CO2;Material;Side;#999999;1;1;2;129;10;43200;900;ZOo26;Zinc ore;Ore;Metal;#85a1bb;16;25200;10;300;TIHO-1, CETO-2, MEB-2
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;48;20;OXm48;Oxygen;Material;Gas;#a89a73;4;4;5;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;48;20;OXm48;Oxygen;Material;Gas;#a89a73;4;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;121;0;137;Cybernetic Life Supporting System;com86;2;;mechanisms;154;4;WAm83;Water;Material;Nature resource;#659c4d;24;1;2;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;41;4;POm41;Polypropylene;Material;Oil;#742222;5;2;3;107;10;36000;850;POo4;Polypropylene oil;Ore;Oil;#742222;14;24000;10;440;NEX-3
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;49;6;NIm49;Nitrogen;Material;Gas;#a89a73;5;2;3;116;10;30000;750;NGo13;Nitrogen gas;Ore;Gas;#a89a73;14;26400;10;300;CETO-2
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;50;4;KRm50;Krypton;Material;Gas;#a89a73;6;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;62;8;NIm62;Nickel;Material;Metal;#85a1bb;5;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;98;7;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;80;10;3000;150;LOo48;Lumber organic;Ore;Nature resource;#659c4d;3;14400;100;250;HOM-14
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;98;7;LmCO2;Liquid CO2;Material;Side;#999999;1;1;2;106;10;36000;800;AOo3;Alkali oil;Ore;Oil;#742222;18;24000;10;440;NEX-3
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;98;7;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;98;7;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;125;10;15000;400;IOo22;Iron ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-11, GAEA-21, HEBO-12, HEBO-18, NEX-3, NYX-1
9;T-250 FE;89;0;103;Hard-mineral Resistor;com54;3;;electronics;98;7;LmCO2;Liquid CO2;Material;Side;#999999;1;1;1;128;10;13800;420;AOo25;Aluminum ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HEBO-12, NEX-3
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;100;23;SDm1;Star Dust;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;100;23;SDm1;Star Dust;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;100;23;SDm1;Star Dust;Material;Side;#999999;1;1;1;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;100;23;SDm1;Star Dust;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;100;23;SDm1;Star Dust;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;58;32;STm58;Scandium;Material;Metal;#85a1bb;3;4;5;126;10;18000;380;SOo23;Scandium ore;Ore;Metal;#85a1bb;13;27600;20;200;GAEA-22, HAS-15, HEBO-12, TIHO-1, CETO-2, MEB-2
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;58;32;STm58;Scandium;Material;Metal;#85a1bb;3;2;3;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;1;18;RU1;Rubies;Mineral;Gem;#cc41cc;6;;;;;;;;;;;;;14400;1;500;HOM-11, GAEA-21, NYX-1
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;48;25;OXm48;Oxygen;Material;Gas;#a89a73;4;4;5;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;99;0;228;Subtransfer Talkback Panel;com64;1;;electronics;48;25;OXm48;Oxygen;Material;Gas;#a89a73;4;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;2;18;EM2;Emeralds;Mineral;Gem;#cc41cc;7;;;;;;;;;;;;;19200;1;650;NEX-3, NIX-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;3;18;SA3;Sapphires;Mineral;Gem;#cc41cc;7;;;;;;;;;;;;;14400;1;500;HOM-14, HAS-15, NYX-1
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;50;25;KRm50;Krypton;Material;Gas;#a89a73;6;2;3;117;10;30000;800;KGo14;Krypton gas;Ore;Gas;#a89a73;17;26400;10;300;CETO-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;62;42;NIm62;Nickel;Material;Metal;#85a1bb;5;2;3;130;10;40800;900;NOo27;Nickel ore;Ore;Metal;#85a1bb;16;25200;10;300;NEX-3, NYX-1, NIX-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;100;32;SDm1;Star Dust;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;100;32;SDm1;Star Dust;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;100;32;SDm1;Star Dust;Material;Side;#999999;1;1;1;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;100;32;SDm1;Star Dust;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;100;0;459;Dispersive Talkback Panel;com65;2;;electronics;100;32;SDm1;Star Dust;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;1;10;RU1;Rubies;Mineral;Gem;#cc41cc;6;;;;;;;;;;;;;14400;1;500;HOM-11, GAEA-21, NYX-1
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;61;18;ZIm61;Zinc;Material;Metal;#85a1bb;5;2;3;129;10;43200;900;ZOo26;Zinc ore;Ore;Metal;#85a1bb;16;25200;10;300;TIHO-1, CETO-2, MEB-2
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;63;8;TIm63;Titanium;Material;Metal;#85a1bb;5;2;3;131;10;36000;1050;TOo28;Titanium ore;Ore;Metal;#85a1bb;14;25200;10;300;HOM-11, GAEA-21, GAEA-22
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;100;11;SDm1;Star Dust;Material;Side;#999999;1;1;1;83;10;21000;550;WOo51;Water organic;Ore;Nature resource;#659c4d;8;36000;2;100;HOM-14
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;100;11;SDm1;Star Dust;Material;Side;#999999;1;1;1;105;10;21000;500;POo2;Polymer oil;Ore;Oil;#742222;13;14400;10;160;HIP-32, TIHO-1, MEB-2, NIX-2
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;100;11;SDm1;Star Dust;Material;Side;#999999;1;1;1;115;10;15000;350;OGo12;Oxygen gas;Ore;Gas;#a89a73;10;12000;10;200;HOM-11, HOM-14, HEBO-12, HEBO-18
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;100;11;SDm1;Star Dust;Material;Side;#999999;1;1;1;124;10;21000;350;TOo21;Tin ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, GAEA-21, HIP-32, HAS-15, HEBO-12, CETO-2
9;T-250 FE;111;0;143;Aeonic Communicator;com76;1;;electronics;100;11;SDm1;Star Dust;Material;Side;#999999;1;1;1;127;10;12000;450;COo24;Copper ore;Ore;Metal;#85a1bb;14;27600;20;200;HOM-14, HEBO-18, MEB-2, NEX-3, NYX-1, NIX-2
